period;cmd;country;nb_edge_exp;nb_edge_imp;primary_value_exp;primary_value_imp;primary_value_deflated_exp;primary_value_deflated_imp;net_wgt_exp;net_wgt_imp
2010;07;Indonesia;89;38;1577689057.0;137081083.0;1343857799.8296423;126458563.65313652;1833533809.0;382228810.0
2010;07;Italy;132;70;516409132.0;819978049.0;512310646.82539684;772107390.772128;685671478.0;1304404096.0
2010;07;Japan;63;46;18707272.0;2075109658.0;15147588.663967611;1709316028.00659;18548869.0;2349215092.0
2010;07;Latvia;61;33;310581129.0;38655396.0;287841639.4810009;35431160.40329973;521743616.0;68501118.0
2010;07;Malaysia;112;39;1905905671.0;160970120.0;1692633810.8348136;143851760.50044683;1848508502.0;257317332.0
2010;07;Mexico;26;43;14469432.0;498252248.0;13872897.411313519;480011799.6146435;33921900.0;769552529.0
2010;07;Netherlands;99;58;137224435.0;728289949.0;130193961.10056926;666932187.7289377;201066101.0;1028491540.0
2010;07;New Zealand;54;35;277957823.172;25927714.330000002;281049366.2002022;25197001.292517006;423393643.244;23200522.246
2010;07;Norway;64;51;96161171.0;246529473.0;78434886.62316477;236592584.45297503;149138714.0;267941706.0
2010;07;Poland;107;46;742115782.0;557779990.0;718408307.8412391;531725443.27931356;1353477609.0;1163863645.0
2010;07;Rep. of Korea;78;52;19531779.0;707716242.0;16693828.205128206;582003488.4868422;18790932.0;1538531459.0
2010;07;Romania;77;40;402955725.0;244927081.0;393511450.1953125;233486254.528122;1008591383.0;411861267.0
2010;07;Russian Federation;95;52;807080170.0;478786515.0;645148017.5859313;474986622.02380955;1446879990.0;865456799.0
2010;07;Saudi Arabia;35;49;16830155.0;462209369.0;12916465.848042976;442305616.26794255;18070000.0;829687000.0
2010;07;Spain;120;67;599874691.8529999;359153256.15;588689589.6496565;335971240.5519177;1063754400.6899999;591919182.236
2010;07;Sweden;96;46;188119939.0;444295184.0;179332639.656816;421932748.33808166;138877989.0;722832839.0
2010;07;Thailand;92;44;616822933.0;111966580.0;593098974.0384616;102533498.16849816;2171616543.0;146788606.0
2010;07;Türkiye;104;62;349700646.0;512493162.0;342172843.44422704;478071979.4776119;619471693.0;772594587.0
2010;07;USA;139;81;829998999.0;3295468931.0;835009053.3199195;3221377254.154448;1018710921.0;4578101505.0
2010;07;United Kingdom;115;65;196734366.0;1396159001.0;190634075.58139533;1352867249.0310078;357157418.0;1984483604.0
2010;07;Viet Nam;46;37;82807511.0;255526610.0;93567809.03954801;278654972.73718643;81775208.0;378033036.0
2011;07;Australia;61;61;31114128.0;319786582.0;18163530.647985987;252197619.87381703;59607674.0;349873002.0
2011;07;Austria;112;52;1534429800.0;428957144.0;1393669209.8092644;377271014.95162714;1895340254.0;477215597.0
2011;07;Belgium;130;53;1216919585.124;661656813.55;1095337160.327633;577361966.4485166;1296997324.403;885884303.742
2011;07;Brazil;113;40;465193372.0;90952161.0;334190640.80459774;75920000.83472455;709747327.145;166872465.953
2011;07;Canada;110;57;1212778963.0;796643147.0;954944065.3543305;706243924.64539;2160713026.0;994705832.0
2011;07;Chile;71;39;750828553.027;93160686.75500001;546852551.3670793;78949734.53813559;960425076.864;112651068.43699999
2011;07;China;197;69;5796825306.0;351061558.0;5342696134.562212;277958478.22644496;7564407098.0;686063965.0
2011;07;Czechia;56;43;484248910.0;284617543.0;440226281.8181818;250323256.8161829;833045073.0;402155349.0
2011;07;Finland;91;41;672116444.0;206431071.0;579910650.5608282;165542157.97914997;559163755.0;245397532.0
2011;07;France;126;81;1051286933.0;1249439686.0;965369084.4811753;1100827917.1806169;1801313633.0;1292250028.0
2011;07;Germany;132;66;3249603612.941;2316476929.397;3014474594.564935;2012577697.1303215;3866754062.414;3148569718.58
2011;07;Indonesia;89;40;1890467274.0;213816038.0;1366932229.9349241;172710854.60420033;1880109485.0;520584450.0
2011;07;Iran;14;44;2038573.0;492663817.0;1298454.1401273885;420361618.6006826;6816377.0;987530561.0
2011;07;Italy;135;69;558659575.0;816419489.0;507872340.90909094;691880922.8813559;721449713.0;1250091339.0
2011;07;Japan;55;44;21872937.0;2861235702.0;16470585.090361444;1992503970.7520893;22265546.0;3035690663.0
2011;07;Latvia;65;33;377894294.0;54208384.0;313605223.2365145;43056698.967434466;526751770.0;76753670.0
2011;07;Malaysia;109;43;2008349721.0;188069336.0;1630153994.3181818;154662282.89473686;1901762850.0;275656999.0
2011;07;Mexico;28;47;18019701.0;512791594.0;16017512.0;457441207.85013384;41946064.0;796418228.0
2011;07;Netherlands;99;62;199044870.58;947526305.32;169978540.20495304;772859955.3996737;196923441.401;1307572148.616
2011;07;New Zealand;46;39;329585324.819;29811756.992000002;288856551.1121823;26013749.556719024;401887254.783;29114339.335
2011;07;Poland;102;50;846911075.0;615796402.0;765050654.9232159;535009906.1685491;1333054193.0;1091429914.0
2011;07;Rep. of Korea;86;52;30888368.0;767956247.0;25214994.285714287;542341982.3446329;45819936.0;1379600463.0
2011;07;Romania;83;41;487948062.0;233834793.0;434504062.3330365;201755645.38395166;1053388658.0;338264021.0
2011;07;Russian Federation;95;52;1036454455.0;629942712.0;663968260.730301;582740714.1535616;1476161971.0;1110843584.0
2011;07;Saudi Arabia;33;53;22190157.0;545499612.0;13367564.457831325;481464794.3512798;19068171.0;908716287.0
2011;07;Spain;123;63;730157708.197;354636512.607;657799737.1144145;297264469.913663;1120966048.809;493010980.19200003
2011;07;Sweden;90;50;186385315.0;537787759.0;165088852.96722764;465617107.35930735;127970914.0;739579789.0
2011;07;Thailand;95;43;694963483.0;139404835.0;606955006.9868996;113799865.30612245;2114488581.0;170006850.0
2011;07;Türkiye;110;59;409735105.0;662111857.0;361000092.5110132;554068499.5815899;659342979.0;828159926.0
2011;07;USA;149;84;840155306.0;3123222245.0;782996557.3159364;2751737660.7929516;1036720311.0;4489003870.0
2011;07;United Kingdom;112;64;199830593.0;1411826033.0;175443892.01053554;1251618823.5815604;341683834.0;1805968483.0
2011;07;Viet Nam;61;38;104966917.0;289437342.0;99118901.7941454;262409194.92293748;98714798.0;429621525.0
2012;07;Australia;57;57;30942825.0;346989607.0;19522287.066246055;268567807.27554184;56976499.0;351093667.0
2012;07;Austria;114;51;1423818378.113;413434473.334;1317130784.5633674;371459544.7744834;1882252320.0;514721698.216
2012;07;Belgium;132;62;974198534.6570001;594333786.908;891306985.0475755;524103868.5255732;1143556541.697;856126780.328
2012;07;Brazil;119;34;524875850.0;63638025.0;402203716.47509575;54113966.8367347;823459221.348;103750432.944
2012;07;Canada;110;65;1491813949.0;888446034.0;1194406684.5476382;792547755.5753791;2914073016.0;1064878801.0
2012;07;Chile;76;40;630466003.42;128037704.297;492936671.94683343;109247187.96672355;800315999.774;180838420.537
2012;07;China;197;69;6425187490.0;332147108.0;5976918595.348837;272698775.0410509;8030892820.0;611553151.0
2012;07;Czechia;62;45;435797883.0;270825927.0;400918015.63937443;243548495.50359708;870395634.0;414599533.0
2012;07;Egypt;41;39;10420943.0;337956373.0;8356810.745789896;286646626.8023749;15647649.0;345675578.0
2012;07;Finland;83;47;607368298.0;191410270.0;535598146.3844797;157409761.5131579;450264496.0;236524953.0
2012;07;France;132;76;984075868.0;1146693151.0;913719468.8950789;1023833170.5357143;2024796241.0;1284901088.0
2012;07;Germany;148;66;2991620334.2260003;2105814807.96;2803767885.87254;1866857099.255319;3786272594.519;3095671703.872
2012;07;Indonesia;88;41;1958867084.0;221275117.0;1562094963.3173845;181373046.72131148;1965737179.0;537677641.0
2012;07;Italy;133;67;551527233.0;750118801.0;504138238.5740402;650016292.0277296;675878237.0;1308489130.0
2012;07;Japan;54;48;22440664.0;2657834594.0;17248780.9377402;1853441139.4700139;21358886.0;2573537085.0
2012;07;Latvia;67;30;371682178.0;44423821.0;314451927.2419628;35567510.80864692;589521821.0;66494310.0
2012;07;Malaysia;115;49;2021233627.0;204607523.0;1712909853.3898306;172373650.379107;1747628942.0;276805520.0
2012;07;Mexico;34;51;21623138.0;552961268.0;19271959.00178253;498612504.9594228;46904981.0;817581362.0
2012;07;Netherlands;104;61;188026791.558;834083901.982;163076141.85429314;691038858.3115162;325799509.56299996;2128116386.48
2012;07;New Zealand;47;46;344750294.279;33580958.194;310027243.05665463;29456980.871929824;510688653.95600003;32458916.269
2012;07;Poland;103;54;817062427.0;481607385.0;748225665.7509158;426201225.6637168;1413535898.0;924145923.0
2012;07;Rep. of Korea;85;48;48706061.0;813142734.0;41451966.80851064;588381138.9290882;76183667.0;1409288181.0
2012;07;Romania;92;42;594924915.0;198816478.0;529763949.24309886;175477915.26919684;1382121549.0;296803912.0
2012;07;Russian Federation;90;53;1233200285.0;899759902.0;805486796.2116264;840897104.6728972;1885928890.0;1589264977.0
2012;07;Saudi Arabia;37;56;27834696.0;688221115.0;16637594.739988044;613387803.030303;22872000.0;1097414000.0
2012;07;Spain;128;62;676957199.993;306522279.447;614856675.7429609;260648196.80867347;1061426821.117;506458401.587
2012;07;Sweden;91;49;171997495.413;471365362.45699996;155232396.58212999;413478388.1201755;122486005.281;643696262.521
2012;07;Switzerland;97;51;10282324.183999998;449671593.09599996;9059316.461674009;378193097.6417157;5417684.882;413455527.447
2012;07;Thailand;89;44;664246557.0;153858343.0;590966687.7224199;127155655.37190083;2050455922.0;138297726.0
2012;07;Türkiye;127;57;399122482.0;740703153.0;355724137.25490195;636890071.3671539;612330326.0;1023859288.0
2012;07;USA;150;82;899352157.0;3775874559.0;835053070.5663881;3317991703.866432;1120358593.0;4910897696.0
2012;07;United Arab Emirates;91;65;114768422.0;501511360.0;82448579.02298851;449785973.0941704;190061600.0;844506282.0
2012;07;United Kingdom;109;62;191136805.0;1169474651.0;168848767.6678445;1046978201.4324082;381824942.0;1423950108.0
2012;07;Viet Nam;61;46;139779046.0;289198137.0;132743633.4283001;263146621.47406733;0.0;0.0
2013;07;Australia;59;59;26085358.0;328743984.0;17745141.49659864;266837649.35064936;45168690.0;333202061.0
2013;07;Austria;117;51;1480219809.202;391719609.841;1387272548.4554827;355140172.11332726;1910742159.0;497620967.0
2013;07;Belgium;131;57;1044396770.193;619971115.013;967034046.475;555032332.151298;1272551784.07;852690244.926
2013;07;Brazil;116;40;576083353.0;59692065.0;450417007.8186083;51547551.8134715;933186457.177;98899155.564
2013;07;Canada;108;65;1926059934.0;880018035.0;1569730997.5550122;795676342.6763111;3811183020.0;1060420996.0
2013;07;Chile;75;43;676409502.72;130510294.674;555344419.3103448;112898178.78373703;802127115.841;193511100.10599998
2013;07;China;196;72;6603773609.0;330387015.0;6218242569.679849;274864405.15806985;7846362237.0;629365444.0
2013;07;Czechia;69;45;456497690.0;280623079.0;425837397.3880597;253498716.35049683;891746971.0;412039222.0
2013;07;Finland;86;43;669308745.0;187852145.0;599202099.3733214;156674015.84653878;551885252.0;218586214.0
2013;07;France;138;76;989163794.0;1148105951.0;921867468.779124;1026928399.8211092;2007498307.0;1325592895.0
2013;07;Germany;148;70;3072238707.601;2133960852.576;2898338403.39717;1905322189.8;3803391750.927;2981295234.031
2013;07;Indonesia;91;39;2104237882.0;204859604.0;1750613878.5357738;170432282.86189684;2116563663.0;679421303.0
2013;07;Iran;22;33;5155245.39;463246588.63;3341053.395981854;414723893.133393;13943016.0;937630536.9
2013;07;Italy;138;68;547579124.0;820511476.0;507487603.33642256;713488240.0;586563334.0;1397291976.0
2013;07;Japan;55;42;23902646.0;2653527621.0;20120072.39057239;1978767800.8948545;25378968.0;2611827949.0
2013;07;Latvia;71;34;411188061.0;46363928.0;356315477.4696707;37663629.56945573;634722517.0;67680375.0
2013;07;Malaysia;107;42;1990521728.0;207505921.0;1705674145.6726649;178884414.6551724;1815759708.0;261475183.0
2013;07;Mexico;29;52;37501170.0;590198962.0;33876395.66395664;536057186.1943687;48578937.0;868959815.0
2013;07;Netherlands;105;54;192523206.385;833440894.181;167411483.8130435;699195381.0243288;225147780.83;1274641725.736
2013;07;Poland;105;50;924715213.0;551073032.0;856217789.8148148;491152434.9376114;1488363019.0;1055371691.0
2013;07;Rep. of Korea;96;51;45807557.0;884234932.0;39557475.820379965;670891450.6828527;60096135.0;1534372496.0
2013;07;Romania;90;42;774948832.0;200188769.0;702582803.2638259;178103887.01067615;1738717040.0;283800596.0
2013;07;Russian Federation;95;61;1355008381.0;867797988.0;894985720.6076618;818677347.1698114;2021056355.0;1567382091.0
2013;07;Saudi Arabia;39;57;30832305.0;637141599.0;18629791.5407855;578693550.4087193;27026000.0;1026265000.0
2013;07;Spain;129;61;717958437.9530001;333263238.883;657471097.0265567;284840375.11367524;1055388430.4300001;538916041.731
2013;07;Sweden;90;51;164827192.568;470776705.83;150252682.37739286;417725559.7426797;116889389.957;616856547.894
2013;07;Switzerland;91;57;14683253.437;474808390.363;13658840.406511629;423557886.1400536;7160874.739;413204334.582
2013;07;Thailand;95;45;707767998.0;178806943.0;640514025.3393666;150384308.66274178;2404235983.0;162964414.0
2013;07;Türkiye;121;58;405785871.0;753147484.0;371598782.96703297;660655687.7192982;620162449.0;958379091.0
2013;07;USA;147;83;910080170.0;4423301796.0;848164184.529357;3928331968.0284195;1127967594.0;5571533953.0
2013;07;United Arab Emirates;81;66;92729673.728;360653299.015;68943995.33680297;334247728.4661724;169170658.51000002;667185451.332
2013;07;United Kingdom;120;65;163478318.0;1318752651.0;146223898.03220037;1191285140.9214091;276415752.0;1650671171.0
2014;07;Australia;57;55;37354106.0;380662141.0;28255753.403933436;320422677.60942763;67674463.0;378275824.0
2014;07;Austria;120;48;1479553072.259;414109684.05700004;1389251711.0413146;378874367.8472095;1838413382.0;512910772.0
2014;07;Belgium;133;60;1128702979.813;670919901.4319999;1030778976.9981735;595843606.955595;1315025374.429;909241407.592
2014;07;Brazil;125;36;640488191.0;41876275.0;527150774.4855967;36862918.13380282;1058822601.949;70828576.79
2014;07;Canada;101;63;1810887453.0;893436279.0;1509072877.5;815179086.6788322;3158613131.0;937296171.0
2014;07;Chile;76;43;754369518.405;126929352.839;646417753.5604112;111341537.57807016;909649327.609;136059463.78800002
2014;07;China;201;67;7491932283.0;379915102.0;7108095145.16129;326949313.253012;8637403811.0;649699681.0
2014;07;Czechia;80;44;494935932.0;300840996.0;464292619.1369606;274489959.85401464;955398970.0;444460371.0
2014;07;Egypt;37;45;13646648.0;358571449.0;11391191.986644408;313436581.29370624;12383467.0;418611861.0
2014;07;Finland;84;45;740635887.0;179538138.0;663652228.4946237;154507864.02753872;593589468.0;214365416.0
2014;07;France;126;75;1056485406.0;1148681700.0;987369538.317757;1035781514.8782685;2017824848.0;1219343694.0
2014;07;Germany;148;68;3074108816.95;2282434922.956;2905584893.147448;2059959316.7472925;3783514103.926;3165445088.256
2014;07;Indonesia;91;42;2310092393.0;172035278.0;1946160398.483572;146040134.12563667;2436671504.0;457183064.0
2014;07;Iran;19;35;8772033.8;537288738.59;6020613.452299246;496111485.309326;20892345.0;1068343380.27
2014;07;Italy;135;68;577403550.0;936543635.0;538120736.2534949;823697128.4080914;552428734.0;1621889759.0
2014;07;Japan;55;48;34324236.0;2542812615.0;30429287.234042555;1974233396.7391303;49443439.0;2408627031.0
2014;07;Latvia;74;33;426638740.466;63071069.977000006;371313090.048738;52081808.40379851;684003182.0;88603117.0
2014;07;Malaysia;107;44;1904619693.0;265670988.0;1640499304.909561;233454295.25483304;1558330201.0;307587798.0
2014;07;Mexico;25;40;11286501.0;481811235.0;10345097.15857012;441623496.791934;20934762.576000005;242732840.0
2014;07;Netherlands;112;57;211872236.451;886525187.103;185365036.26509187;756420808.1083617;1686857887.139;10629848314.411999
2014;07;Poland;110;48;1016198291.0;712257789.0;943545302.6926647;641673683.7837838;1522532727.0;1404706610.0
2014;07;Rep. of Korea;92;48;41393215.0;994427845.0;36534170.34421889;784249089.1167192;57228796.842;454661388.083
2014;07;Romania;105;42;759513861.0;219260837.0;698082592.8308823;197354488.7488749;1694112948.0;309446266.0
2014;07;Russian Federation;97;55;1557052550.0;789101362.0;1070875206.3273727;744435247.1698114;2383175550.0;1487597686.0
2014;07;Saudi Arabia;37;61;24970651.0;657553346.0;16037669.2357097;606039950.2304147;22628000.0;1086932362.0
2014;07;Spain;132;64;799846614.5029999;369576113.38699996;737185819.8184332;320534356.7970512;1085397661.194;597549644.939
2014;07;Sweden;89;50;140725124.453;519022299.036;129105618.7642202;464241770.157424;121171767.954;669930437.1800001
2014;07;Switzerland;96;53;18479617.051000003;478315214.043;17923973.861299712;445358672.29329604;9108214.51;409093781.24
2014;07;Thailand;102;43;810918864.0;175259091.0;747390658.0645162;150955289.4056848;2719252219.0;153185470.0
2014;07;Türkiye;124;59;475773049.0;625432989.0;440530600.9259259;557426906.4171122;823574681.0;720864097.0
2014;07;USA;155;89;879567114.0;4637033258.0;823564713.4831461;4162507412.926391;1029298964.0;6027013791.0
2014;07;United Arab Emirates;92;69;81588162.958;437969016.074;62233533.91151793;408553186.63619405;175954519.56;851397607.05
2014;07;United Kingdom;117;63;166401255.0;1473580504.0;151687561.5314494;1343282136.7365541;245854368.0;1867790376.0
2015;07;Australia;62;54;32870592.0;344992053.0;32870592.0;344992053.0;184409023.0;379378662.0
2015;07;Austria;125;48;1231273661.837;352172231.37299997;1231273661.837;352172231.37299997;1818120545.0;538890828.0
2015;07;Belgium;138;61;971122126.0630001;574451863.62;971122126.0630001;574451863.62;1345407809.6279998;923623051.146
2015;07;Brazil;122;28;701169594.0;17206469.0;701169594.0;17206469.0;1363781066.979;18959572.759
2015;07;Canada;91;65;79465406.59;761421671.5830001;79465406.59;761421671.5830001;192380561.192;115788470.0
2015;07;Chile;73;39;738606061.652;120122875.22000001;738606061.652;120122875.22000001;981572675.936;181437233.764
2015;07;China;199;64;6997815148.0;361956553.0;6997815148.0;361956553.0;7956390070.713;681351511.733
2015;07;Czechia;80;47;420188841.0;262770098.0;420188841.0;262770098.0;966999277.0;471189476.0
2015;07;Egypt;22;54;4154940.3529999997;395657642.033;4154940.3529999997;395657642.033;8428791.454;406204830.037
2015;07;Finland;88;40;620209723.0;146051055.0;620209723.0;146051055.0;582202513.0;207598409.0
2015;07;France;129;77;930812597.0;954809759.0;930812597.0;954809759.0;2015836850.0;1224189229.0
2015;07;Germany;150;76;2716272062.856;1994453292.682;2716272062.856;1994453292.682;3999213186.8320003;3338861784.821
2015;07;Indonesia;95;42;2326617751.0;133255761.0;2326617751.0;133255761.0;2641031520.0;334905718.0
2015;07;Iran;21;36;9296310.0;538355636.0;9296310.0;538355636.0;22203349.0;1147540269.0
2015;07;Italy;138;63;498991179.187;819765966.599;498991179.187;819765966.599;566652976.0;1676210569.0
2015;07;Japan;59;44;47100432.0;2055699143.0;47100432.0;2055699143.0;75893832.0;2067687736.0
2015;07;Latvia;75;35;376188815.517;65647510.239;376188815.517;65647510.239;764306676.0;110274542.0
2015;07;Malaysia;102;47;1502448980.0;256520101.0;1502448980.0;256520101.0;1268230968.0;286269493.0
2015;07;Mexico;28;44;17505814.0;604112577.0;17505814.0;604112577.0;34174762.232999995;812083698.514
2015;07;Netherlands;112;71;204590314.84300002;829763055.5649999;204590314.84300002;829763055.5649999;722645865.2;4044362179.137
2015;07;New Zealand;58;44;305619606.85300004;45287755.686000004;305619606.85300004;45287755.686000004;412629625.768;48692230.224
2015;07;Poland;110;47;887763667.0;575937637.0;887763667.0;575937637.0;1621965056.0;1462569844.0
2015;07;Rep. of Korea;96;58;30435904.0;980657551.0;30435904.0;980657551.0;43280272.0;1844283525.0
2015;07;Romania;103;44;629089646.0;205045500.0;629089646.0;205045500.0;1664332334.0;350922560.0
2015;07;Russian Federation;103;51;1305807007.0;391692694.0;1305807007.0;391692694.0;2739032658.0;895829810.0
2015;07;Saudi Arabia;32;66;25510943.454;761018764.808;25510943.454;761018764.808;25362525.0;1268371774.0
2015;07;Spain;135;64;730709909.478;356059631.636;730709909.478;356059631.636;1226338716.508;671335777.911
2015;07;Sweden;88;48;103308060.38199998;432457769.52099997;103308060.38199998;432457769.52099997;93050630.928;664998470.58
2015;07;Switzerland;97;56;111344579.064;401853608.949;111344579.064;401853608.94900006;81225761.361;406882386.88199997
2015;07;Thailand;102;44;789911432.33;173013635.32;789911432.33;173013635.32;2780416941.9830003;271190431.538
2015;07;Türkiye;129;61;433555227.0;549830760.0;433555227.0;549830760.0;788336093.0;719887040.605
2015;07;USA;156;82;769446743.0;5066182496.0;769446743.0;5066182496.0;906907865.0;6688985576.0
2015;07;United Arab Emirates;84;71;80079412.52;431321855.053;80079412.52;431321855.053;125618229.51;845185668.1800001
2015;07;United Kingdom;114;71;114188811.0;1429315436.0;114188811.0;1429315436.0;186882664.0;1889380268.0
2015;07;Viet Nam;68;43;268145064.0;326588611.0;268145064.0;326588611.0;275042108.0;381608940.0
2016;07;Australia;63;60;28422811.0;393071882.0;29730973.849372387;410733419.01776385;48306591.0;435043877.0
2016;07;Austria;120;52;1288147288.079;354902725.533;1293320570.360442;359213284.9524292;1897358870.208;534172034.353
2016;07;Belarus;54;28;379648200.0;64971500.0;416280921.0526315;68175760.75550893;1371298781.0;150370033.0
2016;07;Belgium;141;62;961107524.279;585910350.323;968858391.4102823;596650051.2454175;770781087.141;634827975.393
2016;07;Brazil;131;34;759734801.0;9014530.0;761257315.6312627;9351172.199170124;1837397949.376;8978877.528
2016;07;Canada;96;70;113772669.844;841563299.8429998;118513197.75416666;852647720.2056738;270487132.943;121037751.0
2016;07;Chile;78;41;730625354.062;122674339.47500001;767463607.2079833;126338145.70030895;1047106241.6819999;208120715.95200002
2016;07;China;202;69;6578876631.0;440041933.0;6658782015.182186;449022380.61224484;7498395699.444;706538296.525
2016;07;Czechia;79;47;429984763.0;277946978.0;434767202.2244691;283330252.803262;1019845429.0;509053123.0
2016;07;Egypt;25;49;4927799.284;358917265.031;5095966.167528438;371165734.26163393;10128588.356;382766100.912
2016;07;Finland;83;38;593657570.0;140317820.0;610131109.9691676;141449415.32258064;565107014.0;228251680.0
2016;07;France;134;82;911901581.0;1017230805.0;916484001.0050251;1037990617.3469387;2024218772.0;1293797624.0
2016;07;Germany;146;70;2787987767.553;1992499860.6820002;2804816667.55835;2033163123.144898;4091140304.831;3393043711.287
2016;07;Indonesia;95;35;2170365039.0;116636976.0;2136186062.0078743;120617348.50051706;2628757956.0;313327948.0
2016;07;Iran;27;37;29460103.48;504331390.2;32196834.404371582;503827562.6373626;37612986.0;1168081721.6
2016;07;Italy;150;62;551832878.38;816002111.297;554049074.6787149;838645540.9013361;564942779.0;1718359295.069
2016;07;Japan;59;47;85169128.0;1893284037.0;84409443.01288405;2035789287.096774;139985192.0;2047681417.0
2016;07;Latvia;79;34;437030909.28499997;79676009.193;451478212.071281;83957860.05584826;882054831.0;158377903.0
2016;07;Malaysia;103;45;1373358221.0;255398060.0;1407129324.795082;262485159.30113053;1584510828.0;326056625.0
2016;07;Mexico;35;42;17385946.0;486925952.0;17632805.27383367;497879296.5235174;35862998.878000006;689786106.953
2016;07;Netherlands;113;61;206252863.364;839928909.94;212631817.90103093;868592461.1582212;763861004.132;4474844068.629
2016;07;Poland;110;54;954777418.0;575123657.0;967353007.0921985;585069844.3540183;1786155342.0;1664773236.0
2016;07;Rep. of Korea;85;52;29298827.0;1028045479.0;31102788.747346073;1103053089.055794;49276930.0;2054155855.0
2016;07;Romania;105;42;606759369.0;247189314.0;615374613.5902637;251208652.4390244;1623973041.0;460217700.0
2016;07;Russian Federation;116;52;1376953104.3899999;369241794.01;1561171320.170068;370352852.56770307;3432833723.5;809439819.4760001
2016;07;Saudi Arabia;31;59;21115871.95;472253923.65000004;23913784.76783692;474627058.94472367;27756000.0;975957679.498
2016;07;Spain;136;64;738513696.892;380316280.598;745220683.0393542;391271893.61934155;1196083188.424;700595835.4250001
2016;07;Sweden;86;47;100812178.99800001;432799789.632;102451401.42073171;442535572.22085893;99472859.837;685267742.426
2016;07;Switzerland;99;57;128938997.237;404184142.246;125305147.94655004;396258962.9862745;93327166.922;422402514.605
2016;07;Thailand;101;47;810314525.49;176691545.35999998;816849320.0504032;181781425.2674897;3177213759.631;297825787.177
2016;07;Türkiye;129;60;416213276.0;486724099.0;416629905.90590584;494136141.11675125;844634597.0;585118223.0
2016;07;USA;153;93;749947042.0;5515796735.0;774738679.7520663;5704029715.615305;989177089.651;7976073402.282
2016;07;United Arab Emirates;90;78;64739422.769;393095659.87100005;67861030.15618448;390363118.0446872;115195191.79;860065336.09
2016;07;United Kingdom;112;67;119168722.0;1347053978.0;119767559.79899497;1364796330.2938197;188772508.0;2030400428.0
2016;07;Viet Nam;74;45;342605172.14000005;346015979.1;348530185.2899288;365381181.7317846;419815823.733;473713218.167
2017;07;Australia;69;61;27425217.682;497263283.00699997;23806612.571180556;502286144.4515152;72296157.549;594472041.705
2017;07;Austria;120;51;1338025077.017;441007618.327;1295280810.2778316;428995737.67217904;1915022294.939;655430930.816
2017;07;Belarus;59;33;541952600.0;77671500.0;561608911.9170985;75629503.4079844;1799373160.0;166510621.0
2017;07;Belgium;139;59;1021827078.33;637741606.62;993029230.6413994;624013313.7181996;1378069248.467;1433237430.981
2017;07;Brazil;131;33;954787873.0;10690349.0;913672605.7416267;10574034.619188923;2138337228.483;9106893.937
2017;07;Canada;87;60;2365438159.2779994;191323886.194;2321332835.4052987;187756512.45731106;5094100536.462999;621595458.764
2017;07;Chile;69;41;689306713.19;118641479.484;633553964.3290441;117003431.44378696;957593511.02;185822486.063
2017;07;China;202;76;6278658681.0;501731912.0;6259879043.868395;486645889.4277401;8198329970.899;997419942.678
2017;07;Czechia;88;48;456463028.0;318142545.0;451943592.0792079;313440931.0344828;1010073756.924;541407535.108
2017;07;Egypt;29;39;2983785.2939999998;315557020.143;2931026.811394892;310893615.9044335;4269034.731;348753963.557
2017;07;Finland;90;44;665110941.49;150214790.002;648256278.2553606;143608785.85277247;624459511.139;229859808.904
2017;07;France;132;78;904071192.835;1137896474.345;882882024.2529297;1118875589.3264503;1916870392.446;1495769509.424
2017;07;Germany;147;74;2963661369.701;2129081860.49;2908401736.703631;2089383572.6104023;4284528902.83;3499900627.385
2017;07;Indonesia;94;38;1731245996.06;128257532.0;1578164080.273473;126362100.49261084;2009505211.38;327134461.443
2017;07;Iran;28;37;36049725.0;462677627.0;34170355.45023697;451392806.8292683;65273780.0;1048049373.0
2017;07;Italy;153;64;620906904.672;857537166.594;606947120.8914956;838257249.8475074;672706874.127;1698377881.033
2017;07;Japan;61;50;88286937.654;1934968132.7860003;85715473.45048544;1933035097.688312;125783053.597;2123934095.668
2017;07;Latvia;76;34;521273228.207;108569014.87;516623615.6660059;108136468.9940239;981830944.0;196072051.0
2017;07;Malaysia;95;47;1368035615.6629999;304505227.762;1345167763.6804326;300301013.5719921;1355408446.7649999;407048133.475
2017;07;Mexico;36;47;19402779.0;446874161.0;19267903.67428004;442888167.4925668;37158629.858;619126845.073
2017;07;Netherlands;113;68;219087555.233;894414299.748;215849808.11133003;880329035.1850394;885356937.476;3966699191.711
2017;07;Poland;115;56;1048877803.0;711139692.0;1031344939.0363815;695831401.1741682;1929421961.164;1980895542.462
2017;07;Rep. of Korea;83;49;27415893.0;1128938195.0;26721143.274853803;1107888316.9774287;46593728.923999995;2286440158.688
2017;07;Romania;102;41;642162276.8;283390004.34;635175347.9723047;277561218.74632716;1508809464.6399999;515642091.243
2017;07;Russian Federation;115;53;1703607632.6200001;411044244.96;1688411925.2923687;403380024.4946025;3745423754.488;865608207.9120001
2017;07;Saudi Arabia;39;65;22205553.538;437430725.22499996;21600733.013618678;427596016.8377321;36377696.0;976093033.0
2017;07;Spain;145;69;839202955.821;423237934.82;821137921.5469667;415346354.09224725;1282129333.26;724538456.695
2017;07;Sweden;92;47;113202346.768;472659651.307;110765505.6438356;463846566.54268885;111855596.181;722142237.222
2017;07;Switzerland;100;59;142684617.476;430253807.6920001;135374399.88235292;412515635.37104505;104115676.037;434612216.58400005
