economy;time;TM.UVI.MRCH.XD.WD;TX.UVI.MRCH.XD.WD
BRB;YR2006;96.7;95.9
BRB;YR2007;103.3;101.4
BRB;YR2008;113.5;120.6
BRB;YR2009;97.4;102.8
BRB;YR2010;105.7;107.5
BRB;YR2011;125.8;119.5
BRB;YR2012;125.1;118.2
BRB;YR2013;120.3;117.2
BRB;YR2014;118.7;115.9
BRB;YR2015;100.0;100.0
BRB;YR2016;96.7;100.2
BRB;YR2017;100.8;104.1
BRB;YR2018;106.7;109.9
BRB;YR2019;104.5;108.6
BRB;YR2020;99.8;107.3
BRB;YR2021;114.8;116.4
BRB;YR2022;134.8;124.6
BRB;YR2023;130.7;127.4
BRB;YR2024;127.5;122.0
BRN;YR1996;;
BRN;YR1997;;
BRN;YR1998;;
BRN;YR1999;;
BRN;YR2000;76.7;66.8
BRN;YR2001;75.8;63.4
BRN;YR2002;75.4;57.7
BRN;YR2003;78.8;72.3
BRN;YR2004;84.4;87.0
BRN;YR2005;86.8;124.2
BRN;YR2006;89.6;133.8
BRN;YR2007;95.9;145.1
BRN;YR2008;104.4;189.9
BRN;YR2009;90.3;114.4
BRN;YR2010;103.8;132.1
BRN;YR2011;115.7;159.0
BRN;YR2012;112.6;154.2
BRN;YR2013;110.8;162.1
BRN;YR2014;109.4;156.3
BRN;YR2015;100.0;100.0
BRN;YR2016;99.1;83.1
BRN;YR2017;103.1;98.9
BRN;YR2018;108.1;118.0
BRN;YR2019;107.5;98.1
BRN;YR2020;97.5;72.6
BRN;YR2021;126.5;140.3
BRN;YR2022;164.8;223.1
BRN;YR2023;145.8;162.5
BRN;YR2024;141.6;146.1
BTN;YR1996;;
BTN;YR1997;;
BTN;YR1998;;
BTN;YR1999;;
BTN;YR2000;70.4;69.9
BTN;YR2001;68.7;74.4
BTN;YR2002;69.4;73.9
BTN;YR2003;73.3;79.1
BTN;YR2004;77.9;98.5
BTN;YR2005;84.7;115.2
BTN;YR2006;90.8;127.9
BTN;YR2007;100.0;136.7
BTN;YR2008;115.8;177.9
BTN;YR2009;102.9;150.0
BTN;YR2010;112.4;94.9
BTN;YR2011;125.5;104.7
BTN;YR2012;123.5;124.8
BTN;YR2013;119.7;120.4
BTN;YR2014;117.7;117.2
BTN;YR2015;100.0;100.0
BTN;YR2016;97.5;95.3
BTN;YR2017;104.0;107.5
BTN;YR2018;110.8;120.1
BTN;YR2019;107.0;109.2
BTN;YR2020;102.8;103.0
BTN;YR2021;121.6;165.2
BTN;YR2022;142.2;249.3
BTN;YR2023;131.4;168.9
BTN;YR2024;129.5;157.0
BWA;YR1996;67.7;76.9
BWA;YR1997;66.5;79.1
BWA;YR1998;61.1;74.0
BWA;YR1999;61.7;74.7
BWA;YR2000;60.5;73.3
BWA;YR2001;59.7;72.1
BWA;YR2002;59.1;70.1
BWA;YR2003;62.4;71.7
BWA;YR2004;67.8;77.4
BWA;YR2005;73.9;80.5
BWA;YR2006;78.7;74.4
BWA;YR2007;85.0;78.7
BWA;YR2008;94.3;69.6
BWA;YR2009;83.8;56.9
BWA;YR2010;88.7;62.9
BWA;YR2011;102.3;82.5
BWA;YR2012;103.3;88.2
BWA;YR2013;98.4;75.2
BWA;YR2014;108.4;96.3
BWA;YR2015;100.0;100.0
BWA;YR2016;101.7;112.0
BWA;YR2017;101.1;95.5
BWA;YR2018;104.8;93.9
BWA;YR2019;100.9;90.1
BWA;YR2020;96.8;85.1
BWA;YR2021;112.5;89.1
BWA;YR2022;131.2;101.3
BWA;YR2023;129.1;105.8
BWA;YR2024;121.4;93.1
CAF;YR1996;97.3;189.0
CAF;YR1997;82.3;143.7
CAF;YR1998;85.3;122.8
CAF;YR1999;83.8;104.5
CAF;YR2000;74.9;87.1
CAF;YR2001;73.7;83.5
CAF;YR2002;73.7;81.3
CAF;YR2003;77.8;90.4
CAF;YR2004;82.4;96.9
CAF;YR2005;91.7;98.9
CAF;YR2006;99.0;93.1
CAF;YR2007;91.6;100.8
CAF;YR2008;87.9;106.8
CAF;YR2009;75.3;93.7
CAF;YR2010;78.6;101.0
CAF;YR2011;100.4;125.6
CAF;YR2012;100.7;121.0
CAF;YR2013;99.2;115.4
CAF;YR2014;98.1;122.0
CAF;YR2015;100.0;100.0
CAF;YR2016;100.1;100.8
CAF;YR2017;102.1;104.1
CAF;YR2018;105.4;105.4
CAF;YR2019;103.7;99.3
CAF;YR2020;97.2;104.5
CAF;YR2021;106.9;112.6
CAF;YR2022;120.7;116.5
CAF;YR2023;119.1;115.1
CAF;YR2024;117.5;132.7
CAN;YR1996;;
CAN;YR1997;;
CAN;YR1998;;
CAN;YR1999;;
CAN;YR2000;79.4;74.0
CAN;YR2001;77.2;71.5
CAN;YR2002;76.3;67.3
CAN;YR2003;79.4;74.5
CAN;YR2004;83.5;82.9
CAN;YR2005;88.8;92.2
CAN;YR2006;93.0;98.7
CAN;YR2007;97.7;106.1
CAN;YR2008;106.0;119.8
CAN;YR2009;98.3;100.3
CAN;YR2010;103.5;111.4
CAN;YR2011;112.8;127.0
CAN;YR2012;112.1;124.9
CAN;YR2013;110.6;122.7
CAN;YR2014;109.6;120.0
CAN;YR2015;100.0;100.0
CAN;YR2016;98.7;96.0
CAN;YR2017;101.9;101.9
CAN;YR2018;105.8;109.5
CAN;YR2019;103.9;105.4
CAN;YR2020;102.8;99.7
CAN;YR2021;113.0;126.4
CAN;YR2022;122.7;150.6
CAN;YR2023;121.4;136.2
CAN;YR2024;121.9;133.2
CEB;YR1996;;
CEB;YR1997;;
CEB;YR1998;;
CEB;YR1999;;
CEB;YR2000;;
CEB;YR2001;;
CEB;YR2002;;
CEB;YR2003;;
CEB;YR2004;;
CEB;YR2005;;
CEB;YR2006;;
CEB;YR2007;;
CEB;YR2008;;
CEB;YR2009;;
CEB;YR2010;;
CEB;YR2011;;
CEB;YR2012;;
CEB;YR2013;;
CEB;YR2014;;
CEB;YR2015;;
CEB;YR2016;;
CEB;YR2017;;
CEB;YR2018;;
CEB;YR2019;;
CEB;YR2020;;
CEB;YR2021;;
CEB;YR2022;;
CEB;YR2023;;
CEB;YR2024;;
CHE;YR1996;;
CHE;YR1997;;
CHE;YR1998;;
CHE;YR1999;;
CHE;YR2000;67.5;68.3
CHE;YR2001;67.6;69.3
CHE;YR2002;70.7;73.3
CHE;YR2003;81.9;84.4
CHE;YR2004;91.1;93.7
CHE;YR2005;95.8;95.3
CHE;YR2006;99.3;97.5
CHE;YR2007;104.1;100.8
CHE;YR2008;113.2;110.1
CHE;YR2009;105.4;106.8
CHE;YR2010;110.9;111.0
CHE;YR2011;120.4;116.8
CHE;YR2012;118.9;113.5
CHE;YR2013;112.1;107.5
CHE;YR2014;107.4;103.1
CHE;YR2015;100.0;100.0
CHE;YR2016;102.0;102.9
CHE;YR2017;104.3;105.4
CHE;YR2018;107.6;109.2
CHE;YR2019;108.8;111.1
CHE;YR2020;115.2;117.8
CHE;YR2021;122.1;122.6
CHE;YR2022;129.4;128.4
CHE;YR2023;129.7;132.2
CHE;YR2024;138.3;141.6
CHI;YR1996;;
CHI;YR1997;;
CHI;YR1998;;
CHI;YR1999;;
CHI;YR2000;;
CHI;YR2001;;
CHI;YR2002;;
CHI;YR2003;;
CHI;YR2004;;
CHI;YR2005;;
CHI;YR2006;;
CHI;YR2007;;
CHI;YR2008;;
CHI;YR2009;;
CHI;YR2010;;
CHI;YR2011;;
CHI;YR2012;;
CHI;YR2013;;
CHI;YR2014;;
CHI;YR2015;;
CHI;YR2016;;
CHI;YR2017;;
CHI;YR2018;;
CHI;YR2019;;
CHI;YR2020;;
CHI;YR2021;;
CHI;YR2022;;
CHI;YR2023;;
CHI;YR2024;;
CHL;YR1996;94.8;48.8
CHL;YR1997;92.3;47.6
CHL;YR1998;82.2;40.3
CHL;YR1999;77.5;40.2
CHL;YR2000;78.8;42.9
CHL;YR2001;74.7;37.7
CHL;YR2002;71.3;37.4
CHL;YR2003;73.2;42.1
CHL;YR2004;78.3;55.0
CHL;YR2005;85.0;68.3
CHL;YR2006;92.3;103.1
CHL;YR2007;98.4;110.5
CHL;YR2008;112.4;112.4
CHL;YR2009;96.6;93.6
CHL;YR2010;104.6;120.3
CHL;YR2011;118.0;137.3
CHL;YR2012;117.2;127.9
CHL;YR2013;115.6;121.8
CHL;YR2014;114.0;116.7
CHL;YR2015;100.0;100.0
CHL;YR2016;97.1;95.2
CHL;YR2017;101.4;108.8
CHL;YR2018;106.8;114.4
CHL;YR2019;103.5;108.1
CHL;YR2020;99.6;109.6
CHL;YR2021;117.5;146.2
CHL;YR2022;136.0;148.7
CHL;YR2023;127.5;147.0
CHL;YR2024;124.7;150.2
CHN;YR1996;74.2;95.0
CHN;YR1997;72.0;95.9
CHN;YR1998;69.0;92.3
CHN;YR1999;71.2;89.7
CHN;YR2000;73.4;88.8
CHN;YR2001;73.3;86.5
CHN;YR2002;75.1;83.6
CHN;YR2003;76.1;85.4
CHN;YR2004;84.9;93.2
CHN;YR2005;89.5;95.7
CHN;YR2006;96.1;97.1
CHN;YR2007;101.4;99.9
CHN;YR2008;111.1;104.6
CHN;YR2009;101.4;100.5
CHN;YR2010;114.8;102.6
CHN;YR2011;126.3;108.5
CHN;YR2012;121.8;107.5
CHN;YR2013;120.2;106.2
CHN;YR2014;116.2;105.4
CHN;YR2015;100.0;100.0
CHN;YR2016;98.0;98.8
CHN;YR2017;103.1;100.3
CHN;YR2018;107.4;102.8
CHN;YR2019;104.5;100.3
CHN;YR2020;100.8;100.9
CHN;YR2021;124.6;105.9
CHN;YR2022;138.2;111.7
CHN;YR2023;128.7;110.6
CHN;YR2024;126.5;110.0
CIV;YR1996;70.6;53.0
CIV;YR1997;64.1;47.6
CIV;YR1998;66.7;49.3
CIV;YR1999;64.7;48.4
CIV;YR2000;65.4;41.4
CIV;YR2001;61.8;43.7
CIV;YR2002;62.1;56.2
CIV;YR2003;66.4;57.7
CIV;YR2004;74.7;61.5
CIV;YR2005;85.4;70.0
CIV;YR2006;91.7;76.2
CIV;YR2007;100.0;87.2
CIV;YR2008;120.8;108.6
CIV;YR2009;100.6;94.9
CIV;YR2010;108.7;109.9
CIV;YR2011;123.9;124.1
CIV;YR2012;122.8;109.0
CIV;YR2013;120.9;106.1
CIV;YR2014;118.4;111.9
CIV;YR2015;100.0;100.0
CIV;YR2016;97.3;96.1
CIV;YR2017;102.1;87.3
CIV;YR2018;108.9;94.2
CIV;YR2019;105.2;92.1
CIV;YR2020;99.7;91.0
CIV;YR2021;122.0;105.1
CIV;YR2022;141.5;115.1
CIV;YR2023;134.3;123.6
CIV;YR2024;131.1;178.6
CMR;YR1996;74.6;52.9
CMR;YR1997;69.8;52.4
CMR;YR1998;65.6;47.2
CMR;YR1999;66.8;40.6
CMR;YR2000;60.2;51.9
CMR;YR2001;58.4;49.3
CMR;YR2002;58.8;52.6
CMR;YR2003;63.0;57.7
CMR;YR2004;70.1;69.2
CMR;YR2005;80.6;86.0
CMR;YR2006;90.9;98.7
CMR;YR2007;99.3;109.6
CMR;YR2008;119.5;134.1
CMR;YR2009;98.6;106.2
CMR;YR2010;109.3;125.2
CMR;YR2011;131.9;151.9
CMR;YR2012;131.4;142.7
CMR;YR2013;128.8;139.1
CMR;YR2014;124.9;136.8
CMR;YR2015;100.0;100.0
CMR;YR2016;95.6;91.7
CMR;YR2017;101.3;93.9
CMR;YR2018;109.4;105.5
CMR;YR2019;105.4;98.3
CMR;YR2020;99.9;84.7
CMR;YR2021;113.8;122.0
CMR;YR2022;130.3;161.8
CMR;YR2023;123.4;135.5
CMR;YR2024;119.6;160.9
COD;YR1996;308.9;158.9
COD;YR1997;209.2;134.8
COD;YR1998;279.7;175.4
COD;YR1999;71.1;70.6
COD;YR2000;66.4;63.5
COD;YR2001;64.8;62.3
COD;YR2002;63.9;60.7
COD;YR2003;68.7;63.5
COD;YR2004;74.9;71.5
COD;YR2005;81.1;82.8
COD;YR2006;85.5;109.5
COD;YR2007;92.6;116.3
COD;YR2008;104.9;112.0
COD;YR2009;96.2;90.5
COD;YR2010;102.0;111.1
COD;YR2011;114.9;129.6
COD;YR2012;112.2;123.9
COD;YR2013;110.6;115.8
COD;YR2014;110.4;117.7
COD;YR2015;100.0;100.0
COD;YR2016;99.0;93.6
COD;YR2017;102.1;118.1
COD;YR2018;106.7;132.1
COD;YR2019;105.2;121.0
COD;YR2020;105.3;121.4
COD;YR2021;119.6;179.3
COD;YR2022;132.7;185.3
COD;YR2023;129.2;173.4
COD;YR2024;125.4;178.7
COG;YR1996;82.3;36.7
COG;YR1997;75.4;33.4
COG;YR1998;85.7;23.4
COG;YR1999;71.3;31.9
COG;YR2000;68.6;47.7
COG;YR2001;67.7;42.6
COG;YR2002;67.5;42.5
COG;YR2003;71.8;49.3
COG;YR2004;77.1;62.8
COG;YR2005;80.4;87.1
COG;YR2006;83.8;104.1
COG;YR2007;89.2;114.9
COG;YR2008;95.2;143.9
COG;YR2009;92.2;98.9
COG;YR2010;95.4;120.6
COG;YR2011;102.0;151.9
COG;YR2012;102.8;153.4
COG;YR2013;102.6;150.5
COG;YR2014;103.5;142.2
COG;YR2015;100.0;100.0
COG;YR2016;99.7;92.2
COG;YR2017;101.5;102.8
COG;YR2018;104.8;117.5
COG;YR2019;103.6;107.4
COG;YR2020;103.7;81.9
COG;YR2021;116.0;129.6
COG;YR2022;127.5;161.4
COG;YR2023;126.5;139.8
COG;YR2024;127.8;138.5
COL;YR1996;98.7;70.6
COL;YR1997;99.6;71.3
COL;YR1998;94.0;61.9
COL;YR1999;90.4;64.0
COL;YR2000;91.3;72.8
COL;YR2001;84.6;65.2
COL;YR2002;81.6;62.8
COL;YR2003;81.8;64.6
COL;YR2004;84.1;74.5
COL;YR2005;87.0;87.5
COL;YR2006;91.4;96.1
COL;YR2007;98.2;105.6
COL;YR2008;108.3;133.5
COL;YR2009;100.5;107.2
COL;YR2010;105.2;129.2
COL;YR2011;115.2;161.0
COL;YR2012;114.1;153.8
COL;YR2013;112.2;147.0
COL;YR2014;110.4;140.9
COL;YR2015;100.0;100.0
COL;YR2016;97.4;96.6
COL;YR2017;100.9;108.8
COL;YR2018;105.8;120.6
COL;YR2019;103.3;109.1
COL;YR2020;101.3;96.9
COL;YR2021;114.1;135.6
COL;YR2022;126.6;182.9
COL;YR2023;121.6;151.3
COL;YR2024;118.3;151.4
COM;YR1996;108.2;133.3
COM;YR1997;92.3;117.2
COM;YR1998;85.4;111.2
COM;YR1999;82.6;115.2
COM;YR2000;69.4;100.2
COM;YR2001;67.6;62.0
COM;YR2002;67.3;59.2
COM;YR2003;70.5;70.5
COM;YR2004;76.9;67.2
COM;YR2005;81.7;65.9
COM;YR2006;84.8;55.6
COM;YR2007;89.6;70.6
COM;YR2008;105.7;75.6
COM;YR2009;100.1;68.0
COM;YR2010;102.2;73.5
COM;YR2011;112.4;85.0
COM;YR2012;111.1;86.7
COM;YR2013;109.7;91.4
COM;YR2014;108.9;96.9
COM;YR2015;100.0;100.0
COM;YR2016;99.6;99.2
COM;YR2017;101.7;90.4
COM;YR2018;105.3;77.9
COM;YR2019;104.7;74.5
COM;YR2020;103.9;73.7
COM;YR2021;116.7;81.5
COM;YR2022;137.1;89.0
COM;YR2023;137.3;89.7
COM;YR2024;136.9;95.5
CPV;YR1996;85.7;71.9
CPV;YR1997;82.2;69.0
CPV;YR1998;81.5;68.4
CPV;YR1999;80.9;67.8
CPV;YR2000;69.1;58.0
CPV;YR2001;68.3;57.0
CPV;YR2002;67.7;56.3
CPV;YR2003;73.2;57.2
CPV;YR2004;79.1;58.1
CPV;YR2005;85.2;70.8
CPV;YR2006;89.0;77.1
CPV;YR2007;96.3;81.9
CPV;YR2008;107.8;94.0
CPV;YR2009;96.0;89.2
CPV;YR2010;101.3;93.7
CPV;YR2011;114.3;106.8
CPV;YR2012;114.1;108.6
CPV;YR2013;113.0;106.1
CPV;YR2014;112.2;106.7
CPV;YR2015;100.0;100.0
CPV;YR2016;97.5;101.9
CPV;YR2017;102.3;102.8
CPV;YR2018;106.7;108.2
CPV;YR2019;105.6;107.7
CPV;YR2020;96.9;98.5
CPV;YR2021;114.4;107.9
CPV;YR2022;137.0;122.6
CPV;YR2023;126.8;119.9
CPV;YR2024;122.9;113.2
CRI;YR1996;77.7;86.2
CRI;YR1997;76.3;88.3
CRI;YR1998;82.3;105.0
CRI;YR1999;74.1;77.1
CRI;YR2000;77.9;82.5
CRI;YR2001;78.8;81.9
CRI;YR2002;77.6;79.9
CRI;YR2003;79.5;80.6
CRI;YR2004;82.4;81.5
CRI;YR2005;88.0;84.0
CRI;YR2006;94.0;86.8
CRI;YR2007;99.3;88.6
CRI;YR2008;110.5;95.6
CRI;YR2009;100.1;94.0
CRI;YR2010;101.7;95.6
CRI;YR2011;109.6;100.4
CRI;YR2012;109.4;100.3
CRI;YR2013;109.1;99.0
CRI;YR2014;107.2;99.7
CRI;YR2015;100.0;100.0
CRI;YR2016;95.4;98.5
CRI;YR2017;96.3;96.9
CRI;YR2018;102.7;101.4
CRI;YR2019;103.0;101.6
CRI;YR2020;102.6;103.5
CRI;YR2021;108.7;105.7
CRI;YR2022;126.6;111.1
CRI;YR2023;123.0;120.3
CRI;YR2024;121.8;121.7
CSS;YR1996;;
CSS;YR1997;;
CSS;YR1998;;
CSS;YR1999;;
CSS;YR2000;;
CSS;YR2001;;
CSS;YR2002;;
CSS;YR2003;;
CSS;YR2004;;
CSS;YR2005;;
CSS;YR2006;;
CSS;YR2007;;
CSS;YR2008;;
CSS;YR2009;;
CSS;YR2010;;
CSS;YR2011;;
CSS;YR2012;;
CSS;YR2013;;
CSS;YR2014;;
CSS;YR2015;;
CSS;YR2016;;
CSS;YR2017;;
CSS;YR2018;;
CSS;YR2019;;
CSS;YR2020;;
CSS;YR2021;;
CSS;YR2022;;
CSS;YR2023;;
CSS;YR2024;;
CUB;YR1996;;
CUB;YR1997;;
CUB;YR1998;;
CUB;YR1999;;
CUB;YR2000;77.8;59.9
CUB;YR2001;74.6;65.5
CUB;YR2002;71.0;57.5
CUB;YR2003;77.0;71.6
CUB;YR2004;83.1;85.3
CUB;YR2005;91.1;91.1
CUB;YR2006;83.2;116.0
CUB;YR2007;99.2;125.7
CUB;YR2008;115.1;117.7
CUB;YR2009;101.5;105.1
CUB;YR2010;106.3;123.5
CUB;YR2011;121.7;135.4
CUB;YR2012;119.4;120.5
CUB;YR2013;116.8;115.9
CUB;YR2014;114.7;119.1
CUB;YR2015;100.0;100.0
CUB;YR2016;97.1;100.6
CUB;YR2017;101.5;103.0
CUB;YR2018;108.6;101.0
CUB;YR2019;105.6;97.4
CUB;YR2020;101.6;96.5
CUB;YR2021;122.6;120.9
CUB;YR2022;148.2;138.5
CUB;YR2023;146.9;139.6
CUB;YR2024;144.9;134.1
CUW;YR1996;;
CUW;YR1997;;
CUW;YR1998;;
CUW;YR1999;;
CUW;YR2000;;
CUW;YR2001;;
CUW;YR2002;;
CUW;YR2003;;
CUW;YR2004;;
CUW;YR2005;;
CUW;YR2006;;
CUW;YR2007;;
CUW;YR2008;;
CUW;YR2009;;
CUW;YR2010;;
CUW;YR2011;143.4532977779;154.3658690011
CUW;YR2012;145.0113208125;158.6548610209
CUW;YR2013;141.3117461451;154.5359402863
CUW;YR2014;136.5026206838;149.0000100168
CUW;YR2015;100.0;100.0
CUW;YR2016;88.2919900845;84.4227276906
CUW;YR2017;100.2427434543;98.6581466266
CUW;YR2018;116.0152086168;116.4941280082
CUW;YR2019;110.1125852819;110.1895030363
CUW;YR2020;90.8868694561;86.5711186215999
CUW;YR2021;122.9302520366;123.2938058933
CUW;YR2022;;
CUW;YR2023;;
CUW;YR2024;;
CYM;YR1996;;
CYM;YR1997;;
CYM;YR1998;;
CYM;YR1999;;
CYM;YR2000;88.0;97.8
CYM;YR2001;83.7;91.2
CYM;YR2002;83.8;91.0
CYM;YR2003;86.7;90.0
CYM;YR2004;91.9;92.6
CYM;YR2005;92.4;87.6
CYM;YR2006;90.3;89.9
CYM;YR2007;98.0;91.8
CYM;YR2008;109.5;115.7
CYM;YR2009;94.4;62.3
CYM;YR2010;105.6;96.4
CYM;YR2011;111.0;98.5
CYM;YR2012;105.3;100.8
CYM;YR2013;105.2;99.8
CYM;YR2014;105.0;102.5
CYM;YR2015;100.0;100.0
CYM;YR2016;100.2;97.8
CYM;YR2017;109.6;98.8
CYM;YR2018;113.1;100.7
CYM;YR2019;113.2;100.8
CYM;YR2020;114.0;100.7
CYM;YR2021;121.7;90.4
CYM;YR2022;132.5;124.3
CYM;YR2023;132.2;119.5
CYM;YR2024;133.2;117.8
CYP;YR1996;;
CYP;YR1997;;
CYP;YR1998;;
CYP;YR1999;;
CYP;YR2000;60.7;57.9
CYP;YR2001;59.3;57.4
CYP;YR2002;62.0;60.8
CYP;YR2003;73.4;71.9
CYP;YR2004;82.6;81.7
CYP;YR2005;86.1;84.4
CYP;YR2006;90.7;88.6
CYP;YR2007;96.7;93.7
CYP;YR2008;107.6;102.8
CYP;YR2009;95.8;90.1
CYP;YR2010;101.7;96.8
CYP;YR2011;115.6;107.1
CYP;YR2012;115.7;105.5
CYP;YR2013;115.1;105.7
CYP;YR2014;113.4;105.1
CYP;YR2015;100.0;100.0
CYP;YR2016;96.6;98.3
CYP;YR2017;100.9;103.3
CYP;YR2018;106.8;108.9
CYP;YR2019;105.0;107.0
CYP;YR2020;100.1;102.5
CYP;YR2021;112.3;114.4
CYP;YR2022;129.9;130.7
CYP;YR2023;125.2;126.4
CYP;YR2024;123.1;123.8
CZE;YR1996;;
CZE;YR1997;;
CZE;YR1998;;
CZE;YR1999;;
CZE;YR2000;63.2;59.0
CZE;YR2001;63.1;60.2
CZE;YR2002;66.2;64.8
CZE;YR2003;78.5;77.6
CZE;YR2004;87.2;88.6
CZE;YR2005;91.2;91.9
CZE;YR2006;95.7;95.4
CZE;YR2007;101.0;99.5
CZE;YR2008;109.6;106.0
CZE;YR2009;101.0;101.1
CZE;YR2010;105.7;103.9
CZE;YR2011;113.7;110.0
CZE;YR2012;111.2;108.7
CZE;YR2013;110.7;107.2
CZE;YR2014;109.6;106.6
CZE;YR2015;100.0;100.0
CZE;YR2016;98.1;98.9
CZE;YR2017;101.5;101.0
CZE;YR2018;105.0;103.7
CZE;YR2019;102.3;101.7
CZE;YR2020;101.2;101.8
CZE;YR2021;111.8;109.3
CZE;YR2022;121.8;116.5
CZE;YR2023;116.4;114.5
CZE;YR2024;116.0;114.4
DEU;YR1996;;
DEU;YR1997;;
DEU;YR1998;;
DEU;YR1999;;
DEU;YR2000;63.4;62.9
DEU;YR2001;63.0;62.5
DEU;YR2002;65.3;65.9
DEU;YR2003;76.8;78.0
DEU;YR2004;85.8;85.8
DEU;YR2005;90.7;88.1
DEU;YR2006;95.2;91.4
DEU;YR2007;100.4;95.7
DEU;YR2008;110.0;102.2
DEU;YR2009;100.0;97.8
DEU;YR2010;105.9;101.3
DEU;YR2011;115.1;107.8
DEU;YR2012;112.8;106.7
DEU;YR2013;112.0;106.0
DEU;YR2014;110.8;105.8
DEU;YR2015;100.0;100.0
DEU;YR2016;98.0;99.4
DEU;YR2017;101.9;101.9
DEU;YR2018;106.3;104.8
DEU;YR2019;103.3;103.6
DEU;YR2020;101.6;103.6
DEU;YR2021;115.4;112.5
DEU;YR2022;128.9;120.6
DEU;YR2023;122.5;119.6
DEU;YR2024;122.4;120.3
DJI;YR1996;;
DJI;YR1997;;
DJI;YR1998;;
DJI;YR1999;;
DJI;YR2000;65.9;62.6
DJI;YR2001;63.4;60.9
DJI;YR2002;62.6;59.9
DJI;YR2003;66.9;65.7
DJI;YR2004;74.2;71.1
DJI;YR2005;79.3;77.1
DJI;YR2006;83.5;85.9
DJI;YR2007;89.3;92.0
DJI;YR2008;103.4;105.6
DJI;YR2009;95.5;93.4
DJI;YR2010;102.8;102.6
DJI;YR2011;116.1;119.3
DJI;YR2012;111.8;118.4
DJI;YR2013;110.0;117.4
DJI;YR2014;109.4;116.7
DJI;YR2015;100.0;100.0
DJI;YR2016;100.7;98.7
DJI;YR2017;103.2;102.8
DJI;YR2018;105.6;105.5
DJI;YR2019;101.8;103.6
DJI;YR2020;101.5;103.3
DJI;YR2021;121.4;119.2
DJI;YR2022;139.6;128.8
DJI;YR2023;132.3;121.0
DJI;YR2024;131.1;122.4
DMA;YR1996;;
DMA;YR1997;;
DMA;YR1998;;
DMA;YR1999;;
DMA;YR2000;68.0;71.8
DMA;YR2001;66.9;78.9
DMA;YR2002;66.2;76.8
DMA;YR2003;70.8;72.9
DMA;YR2004;77.2;85.0
DMA;YR2005;83.5;89.1
DMA;YR2006;87.0;90.0
DMA;YR2007;94.3;93.0
DMA;YR2008;105.2;102.1
DMA;YR2009;97.4;100.3
DMA;YR2010;101.8;102.1
DMA;YR2011;113.2;116.9
DMA;YR2012;112.2;108.3
DMA;YR2013;111.8;113.0
DMA;YR2014;111.0;113.0
DMA;YR2015;100.0;100.0
DMA;YR2016;98.2;94.6
DMA;YR2017;101.1;93.9
DMA;YR2018;107.4;96.3
DMA;YR2019;103.5;96.1
DMA;YR2020;93.9;99.3
DMA;YR2021;131.0;106.0
DMA;YR2022;176.5;107.5
DMA;YR2023;168.2;115.4
DMA;YR2024;161.7;117.1
DNK;YR1996;;
DNK;YR1997;;
DNK;YR1998;;
DNK;YR1999;;
DNK;YR2000;62.3;59.5
DNK;YR2001;60.7;58.4
DNK;YR2002;63.3;60.8
DNK;YR2003;74.3;71.3
DNK;YR2004;86.1;80.7
DNK;YR2005;88.0;84.0
DNK;YR2006;91.8;87.9
DNK;YR2007;97.3;93.9
DNK;YR2008;104.6;101.9
DNK;YR2009;97.7;94.3
DNK;YR2010;101.5;99.7
DNK;YR2011;110.8;109.3
DNK;YR2012;109.9;108.4
DNK;YR2013;109.5;109.0
DNK;YR2014;109.1;109.3
DNK;YR2015;100.0;100.0
DNK;YR2016;98.4;98.6
DNK;YR2017;101.2;102.3
DNK;YR2018;105.3;106.3
DNK;YR2019;103.5;104.6
DNK;YR2020;102.3;103.3
DNK;YR2021;113.4;113.8
DNK;YR2022;124.8;124.4
DNK;YR2023;120.7;121.0
DNK;YR2024;118.9;120.6
DOM;YR1996;67.0;59.9
DOM;YR1997;65.0;60.8
DOM;YR1998;64.2;63.7
DOM;YR1999;64.9;63.6
DOM;YR2000;70.9;66.5
DOM;YR2001;69.9;68.9
DOM;YR2002;73.1;70.0
DOM;YR2003;70.8;64.0
DOM;YR2004;66.6;63.2
DOM;YR2005;82.4;75.8
DOM;YR2006;88.1;83.6
DOM;YR2007;97.7;95.9
DOM;YR2008;109.1;100.5
DOM;YR2009;96.3;94.1
DOM;YR2010;102.4;98.1
DOM;YR2011;116.9;110.0
DOM;YR2012;117.7;111.4
DOM;YR2013;115.7;106.9
DOM;YR2014;113.6;104.6
DOM;YR2015;100.0;100.0
DOM;YR2016;94.8;99.1
DOM;YR2017;96.4;99.9
DOM;YR2018;100.7;105.2
DOM;YR2019;99.8;105.7
DOM;YR2020;90.9;109.1
DOM;YR2021;107.6;110.2
DOM;YR2022;122.5;115.9
DOM;YR2023;114.4;118.8
DOM;YR2024;116.1;124.2
DZA;YR1996;80.7;47.7
DZA;YR1997;75.1;46.4
DZA;YR1998;76.5;34.1
DZA;YR1999;75.1;39.0
DZA;YR2000;70.8;62.0
DZA;YR2001;67.0;60.8
DZA;YR2002;65.1;57.7
DZA;YR2003;69.6;70.6
DZA;YR2004;81.6;92.5
DZA;YR2005;85.9;123.9
DZA;YR2006;89.8;133.3
DZA;YR2007;98.5;144.3
DZA;YR2008;109.0;190.5
DZA;YR2009;100.0;115.1
DZA;YR2010;104.3;135.7
DZA;YR2011;115.2;167.1
DZA;YR2012;113.6;163.9
DZA;YR2013;111.3;169.5
