period;cmd;country;nb_edge_exp;nb_edge_imp;primary_value_exp;primary_value_imp;net_wgt_exp;net_wgt_imp;exp_share;imp_share;primary_value_per_partner_exp;primary_value_per_partner_imp;net_wgt_per_partner_exp;net_wgt_per_partner_imp
2002;01;Ukraine;16;6;64444400.0;4253310.0;1192793338.0;73045124.0;0.9380865825076266;0.061913417492373474;4027775.0;708885.0;74549583.625;12174187.333333334
2002;01;United Arab Emirates;6;12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2002;01;United Rep. of Tanzania;11;5;1372271.0;12960.0;9136858.0;280259.0;0.9906441597105464;0.009355840289453528;124751.90909090909;2592.0;830623.4545454546;56051.8
2002;01;United States Minor Outlying Islands;2;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2002;01;Uruguay;10;2;42310547.0;49826.0;839997393.0;580978.0;0.9988237591770025;0.0011762408229974745;4231054.7;24913.0;83999739.3;290489.0
2002;01;Uzbekistan;2;3;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2002;01;Vanuatu;1;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2002;01;Venezuela;4;4;228084.0;9219.0;3280652.0;8891.0;0.9611509336165156;0.038849066383484405;57021.0;2304.75;820163.0;2222.75
2002;01;Viet Nam;14;32;4337986.0;73282123.0;0.0;0.0;0.05588739897286153;0.9441126010271385;309856.14285714284;2290066.34375;0.0;0.0
2002;01;Wallis and Futuna Isds;0;2;0.0;7034.0;0.0;5990.0;0.0;1.0;;3517.0;;2995.0
2002;01;Yemen;1;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2002;01;Zambia;5;2;118235.0;24460.0;602628.0;113546.0;0.8285854444794842;0.1714145555205158;23647.0;12230.0;120525.6;56773.0
2002;01;Zimbabwe;8;2;312424.173;5739.721;2561757.0;3352.0;0.9819598605993928;0.018040139400607155;39053.021625;2869.8605;320219.625;1676.0
2003;01;Afghanistan;1;5;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Albania;1;4;139608.0;180702.0;0.0;0.0;0.4358527676313571;0.5641472323686428;139608.0;45175.5;0.0;0.0
2003;01;Algeria;1;8;0.0;4139808.0;0.0;15072338.0;0.0;1.0;0.0;517476.0;0.0;1884042.25
2003;01;American Samoa;3;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Andorra;1;1;21634.0;38230.0;955960.0;31016.0;0.3613858078310838;0.6386141921689162;21634.0;38230.0;955960.0;31016.0
2003;01;Angola;2;4;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Anguilla;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Antigua and Barbuda;0;4;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Argentina;10;4;1564837.0;31143.0;39641334.0;83786.0;0.9804865975764108;0.019513402423589267;156483.7;7785.75;3964133.4;20946.5
2003;01;Armenia;3;2;291377.0;37789.0;4076274.0;712475.0;0.8851977421726424;0.11480225782735763;97125.66666666667;18894.5;1358758.0;356237.5
2003;01;Aruba;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Australia;21;17;61589823.0;1099858.0;1309227378.0;1413049.0;0.9824555176792175;0.017544482320782585;2932848.714285714;64697.529411764706;62344160.85714286;83120.5294117647
2003;01;Azerbaijan;2;4;0.0;439195.0;0.0;9707031.0;0.0;1.0;0.0;109798.75;0.0;2426757.75
2003;01;Bahamas;2;2;17745.0;176979.0;2722.0;118031.0;0.09112898255993097;0.908871017440069;8872.5;88489.5;1361.0;59015.5
2003;01;Bahrain;2;7;43154.0;122951.0;27240.0;136076.0;0.25979952439721865;0.7402004756027813;21577.0;17564.428571428572;13620.0;19439.428571428572
2003;01;Bangladesh;1;16;45342.0;48138413.0;183794.0;109281776.0;0.0009410225500274937;0.9990589774499725;45342.0;3008650.8125;183794.0;6830111.0
2003;01;Barbados;0;4;0.0;166106.0;0.0;178875.0;0.0;1.0;;41526.5;;44718.75
2003;01;Belarus;5;2;34541200.0;3075400.0;1444354.0;76088.0;0.9182435414152262;0.08175645858477375;6908240.0;1537700.0;288870.8;38044.0
2003;01;Belize;4;3;146336.0;7918.0;138207.58;394.11;0.948669078273497;0.05133092172650304;36584.0;2639.3333333333335;34551.895;131.37
2003;01;Benin;2;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Bermuda;1;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Bhutan;1;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Bolivia (Plurinational State of);5;6;147821.04;119490.0;2559547.0;349561.14300000004;0.5529926485640099;0.44700735143599;29564.208000000002;19915.0;511909.4;58260.190500000004
2003;01;Bosnia Herzegovina;7;1;8716987.0;308257.0;97836112.0;4421890.0;0.9658450231373246;0.0341549768626754;1245283.857142857;308257.0;13976587.42857143;4421890.0
2003;01;Botswana;0;3;0.0;1007758.0;0.0;520679.0;0.0;1.0;;335919.3333333333;;173559.66666666666
2003;01;Br. Indian Ocean Terr.;1;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Br. Virgin Isds;1;3;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Brazil;22;6;3790618.0;855972.0;73234197.0;14004718.0;0.8157849089332176;0.1842150910667823;172300.81818181818;142662.0;3328827.1363636362;2334119.6666666665
2003;01;Brunei Darussalam;1;1;0.0;43747.0;0.0;788937.0;0.0;1.0;0.0;43747.0;0.0;788937.0
2003;01;Burkina Faso;3;3;13679.0;1485.0;131605.0;24320.0;0.9020706937483514;0.09792930625164864;4559.666666666667;495.0;43868.333333333336;8106.666666666667
2003;01;Burundi;1;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Cabo Verde;0;4;0.0;937453.0;0.0;2731350.0;0.0;1.0;;234363.25;;682837.5
2003;01;Cambodia;3;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Cameroon;19;2;3630889.0;1102.0;14023199.0;280.0;0.9996965851512297;0.00030341484877027504;191099.42105263157;551.0;738063.1052631579;140.0
2003;01;Canada;35;27;397535326.0;377794748.0;0.0;0.0;0.5127304348573483;0.48726956514265174;11358152.17142857;13992398.074074075;0.0;0.0
2003;01;Cayman Isds;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Central African Rep.;15;0;11548574.0;0.0;23197153.0;0.0;1.0;0.0;769904.9333333333;;1546476.8666666667;
2003;01;Chile;14;3;19913785.9;2953.97;193710738.06;0.0;0.9998516840597769;0.0001483159402232028;1422413.2785714285;984.6566666666666;13836481.290000001;0.0
2003;01;China;17;58;2791943.0;2442889293.0;0.0;0.0;0.0011415809055174842;0.9988584190944825;164231.9411764706;42118780.9137931;0.0;0.0
2003;01;China, Hong Kong SAR;8;38;59823391.0;59673910.0;0.0;0.0;0.5006254576410893;0.4993745423589107;7477923.875;1570366.0526315789;0.0;0.0
2003;01;China, Macao SAR;1;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Colombia;8;5;6090352.0;48835.0;41494058.0;628041.0;0.9920453636613448;0.007954636338655265;761294.0;9767.0;5186757.25;125608.2
2003;01;Comoros;0;2;0.0;49658.0;0.0;74570.0;0.0;1.0;;24829.0;;37285.0
2003;01;Congo;16;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Cook Isds;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Costa Rica;11;2;3868679.0;0.0;33558565.0;0.0;1.0;0.0;351698.0909090909;0.0;3050778.6363636362;0.0
2003;01;Cuba;1;3;0.0;7247.0;0.0;9970.0;0.0;1.0;0.0;2415.6666666666665;0.0;3323.3333333333335
2003;01;Côte d'Ivoire;14;0;67578.0;0.0;799535.0;0.0;1.0;0.0;4827.0;;57109.642857142855;
2003;01;Dem. People's Rep. of Korea;2;6;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Dem. Rep. of the Congo;6;2;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Dominica;1;2;741.0;102525.0;720.0;242172.0;0.0071756434838184885;0.9928243565161815;741.0;51262.5;720.0;121086.0
2003;01;Dominican Rep.;4;6;314423.0;916362.12;1078993.174;2501841.0;0.2554653894418223;0.7445346105581776;78605.75;152727.02;269748.2935;416973.5
2003;01;Ecuador;12;3;1026536.0;5255.0;12262245.0;61000.0;0.9949069142878741;0.005093085712125809;85544.66666666667;1751.6666666666667;1021853.75;20333.333333333332
2003;01;Egypt;2;6;11912.541000000001;2542180.1930000004;177871.739;8236121.115;0.0046640988564826315;0.9953359011435173;5956.2705000000005;423696.6988333334;88935.8695;1372686.8525
2003;01;El Salvador;2;2;64235.0;19688.449999999997;1387321.0;56261.0;0.7653998971681932;0.23460010283180682;32117.5;9844.224999999999;693660.5;28130.5
2003;01;Equatorial Guinea;5;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Eritrea;0;4;0.0;261431.0;0.0;0.0;0.0;1.0;;65357.75;;0.0
2003;01;Eswatini;3;2;5487287.0;2113225.0;0.0;0.0;0.7219628098738611;0.27803719012613887;1829095.6666666667;1056612.5;0.0;0.0
2003;01;Ethiopia;0;1;0.0;27446.52;0.0;73700.0;0.0;1.0;;27446.52;;73700.0
2003;01;European Union;85;98;220473032.847;1598563778.149;2523896961.0;18107613542.95;0.12120317275288216;0.8787968272471179;2593800.386435294;16311875.287234694;29692905.423529413;184771566.76479593
2003;01;FS Micronesia;0;2;0.0;51781.0;0.0;0.0;0.0;1.0;;25890.5;;0.0
2003;01;Faroe Isds;0;7;0.0;835885.0;0.0;1679413.0;0.0;1.0;;119412.14285714286;;239916.14285714287
2003;01;Fiji;7;3;199645.0;24316.0;340733.0;16400.0;0.8914275253280705;0.10857247467192949;28520.714285714286;8105.333333333333;48676.142857142855;5466.666666666667
2003;01;French Polynesia;0;7;0.0;54680.0;0.0;48850.0;0.0;1.0;;7811.428571428572;;6978.571428571428
2003;01;Gabon;23;0;124318300.0;0.0;629895029.0;0.0;1.0;0.0;5405143.478260869;;27386740.391304348;
2003;01;Gambia;1;4;0.0;103832.159;0.0;189501.0;0.0;1.0;0.0;25958.03975;0.0;47375.25
2003;01;Georgia;5;1;0.0;117367.0;0.0;1009760.0;0.0;1.0;0.0;117367.0;0.0;1009760.0
2003;01;Ghana;17;3;3098791.0;78897.0;6036659.0;315098.0;0.975171571280755;0.024828428719244934;182281.82352941178;26299.0;355097.5882352941;105032.66666666667
2003;01;Gibraltar;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Greenland;0;1;0.0;80356.0;0.0;70446.0;0.0;1.0;;80356.0;;70446.0
2003;01;Grenada;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Guatemala;8;3;69490.0;24301.0;686000.0;101733.0;0.740902645243147;0.259097354756853;8686.25;8100.333333333333;85750.0;33911.0
2003;01;Guinea;9;2;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Guinea-Bissau;3;0;223886.0;0.0;815200.0;0.0;1.0;0.0;74628.66666666667;;271733.3333333333;
2003;01;Guyana;20;1;1253313.0;0.0;7345171.0;0.0;1.0;0.0;62665.65;0.0;367258.55;0.0
2003;01;Haiti;1;3;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Honduras;15;3;8818604.0;23510.0;24645898.0;57640.0;0.9973411335795942;0.002658866420405799;587906.9333333333;7836.666666666667;1643059.8666666667;19213.333333333332
2003;01;Iceland;1;3;0.0;186533.0;0.0;589484.0;0.0;1.0;0.0;62177.666666666664;0.0;196494.66666666666
2003;01;India;23;65;2893316.0;577698093.0;0.0;0.0;0.004983394440822668;0.9950166055591774;125796.34782608696;8887662.96923077;0.0;0.0
2003;01;Indonesia;21;20;201351.0;19985385.0;384725.0;74088485.0;0.009974420827616709;0.9900255791723833;9588.142857142857;999269.25;18320.238095238095;3704424.25
2003;01;Iran;10;7;1291187.0;3170050.0;4567021.0;25855421.0;0.28942353880773425;0.7105764611922657;129118.7;452864.28571428574;456702.1;3693631.5714285714
2003;01;Iraq;1;4;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Israel;2;10;152000.0;930000.0;0.0;0.0;0.14048059149722736;0.8595194085027726;76000.0;93000.0;0.0;0.0
2003;01;Jamaica;0;6;0.0;646256.0;0.0;607872.0;0.0;1.0;;107709.33333333333;;101312.0
2003;01;Japan;10;39;1277078.0;1654374850.0;0.0;0.0;0.000771344494819445;0.9992286555051806;127707.8;42419867.94871795;0.0;0.0
2003;01;Jordan;5;8;305179.0;8192.0;961903.0;52000.0;0.9738584616955621;0.02614153830443787;61035.8;1024.0;192380.6;6500.0
2003;01;Kazakhstan;2;4;0.0;4646400.0;0.0;125107900.0;0.0;1.0;0.0;1161600.0;0.0;31276975.0
2003;01;Kenya;11;2;258073.0;3961.0;0.0;0.0;0.9848836410542143;0.015116358945785661;23461.18181818182;1980.5;0.0;0.0
2003;01;Kuwait;1;7;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Kyrgyzstan;2;1;11695.0;97822.0;0.0;0.0;0.10678707415287124;0.8932129258471287;5847.5;97822.0;0.0;0.0
2003;01;Lao People's Dem. Rep.;6;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Lebanon;4;5;16954.0;552571.0;21043.0;403069.0;0.029768666871515737;0.9702313331284843;4238.5;110514.2;5260.75;80613.8
2003;01;Lesotho;0;1;0.0;2084464.9819999998;0.0;5363058.165;0.0;1.0;;2084464.9819999998;;5363058.165
2003;01;Liberia;7;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Libya;0;3;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Madagascar;8;1;19863.061;968.872;99675.0;150.0;0.953491017852256;0.04650898214774404;2482.882625;968.872;12459.375;150.0
2003;01;Malawi;2;3;1247.257;30245.077;1816.0;116149.0;0.03960509881547681;0.9603949011845232;623.6285;10081.692333333334;908.0;38716.333333333336
2003;01;Malaysia;25;21;469006359.0;28092216.0;4809362.0;405100.0;0.94348763522406;0.056512364775940065;18760254.36;1337724.5714285714;192374.48;19290.47619047619
2003;01;Maldives;0;4;0.0;35907.0;0.0;97400.0;0.0;1.0;;8976.75;;24350.0
2003;01;Mali;2;3;7440.0;88958.0;215784.0;173892.0;0.07718002448183572;0.9228199755181643;3720.0;29652.666666666668;107892.0;57964.0
2003;01;Marshall Isds;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Mauritania;0;4;0.0;180637.0;0.0;567690.0;0.0;1.0;;45159.25;;141922.5
2003;01;Mauritius;3;9;5607.0;2377849.0;0.0;0.0;0.0023524663345998414;0.9976475336654002;1869.0;264205.44444444444;0.0;0.0
2003;01;Mayotte (Overseas France);0;2;0.0;56846.0;0.0;74105.0;0.0;1.0;;28423.0;;37052.5
2003;01;Mexico;9;11;593858.0;3361524.0;0.0;0.0;0.15013922801893723;0.8498607719810628;65984.22222222222;305593.0909090909;0.0;0.0
2003;01;Mongolia;2;1;1533.0;9053.0;5723.0;44522.0;0.14481390515775552;0.8551860948422445;766.5;9053.0;2861.5;44522.0
2003;01;Montserrat;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Morocco;5;15;17318.604;46471724.642000005;29210.0;359275353.0;0.00037253087589601277;0.9996274691241039;3463.7208;3098114.9761333335;5842.0;23951690.2
2003;01;Mozambique;17;5;10423805.0;204919.0;44998014.0;641725.0;0.9807202633166502;0.01927973668334976;613165.0;40983.8;2646942.0;128345.0
2003;01;Myanmar;19;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;N. Mariana Isds;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Namibia;4;1;22541.0;292828.0;299307.0;1070029.0;0.07147500229889431;0.9285249977011056;5635.25;292828.0;74826.75;1070029.0
2003;01;Nepal;2;2;0.0;709.0;0.0;0.0;0.0;1.0;0.0;354.5;0.0;0.0
2003;01;Netherlands Antilles (...2010);0;5;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;New Caledonia;1;3;87189.0;116152.0;23200.0;325200.0;0.42878219345827945;0.5712178065417206;87189.0;38717.333333333336;23200.0;108400.0
2003;01;New Zealand;22;14;350078562.0;824528.0;7205685859.0;1804661.0;0.9976502686254487;0.0023497313745513043;15912661.909090908;58894.857142857145;327531175.40909094;128904.35714285714
2003;01;Nicaragua;2;1;100983.0;0.0;3446.0;0.0;1.0;0.0;50491.5;0.0;1723.0;0.0
2003;01;Niger;2;3;0.0;61142.0;0.0;770855.0;0.0;1.0;0.0;20380.666666666668;0.0;256951.66666666666
2003;01;Nigeria;8;4;0.0;94991.0;0.0;23259.0;0.0;1.0;0.0;23747.75;0.0;5814.75
2003;01;Norfolk Isds;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;North Macedonia;4;4;957573.95;103650.95;8658828.0;1119400.0;0.9023289502536174;0.0976710497463827;239393.4875;25912.7375;2164707.0;279850.0
2003;01;Norway;5;10;14500344.724000001;136429672.46;325600700.0;2166587380.0;0.0960732993644499;0.90392670063555;2900068.9448;13642967.246000001;65120140.0;216658738.0
2003;01;Oman;0;8;0.0;15136.0;0.0;22156.0;0.0;1.0;;1892.0;;2769.5
2003;01;Pakistan;4;21;120274.0;10919910.0;0.0;0.0;0.01089420248792955;0.9891057975120705;30068.5;519995.71428571426;0.0;0.0
2003;01;Palau;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Panama;9;5;2876369.0;46260.0;28939486.0;124597.0;0.9841717850606423;0.015828214939357682;319596.55555555556;9252.0;3215498.4444444445;24919.4
2003;01;Papua New Guinea;18;0;3852879.0;0.0;1517535239.0;0.0;1.0;0.0;214048.83333333334;;84307513.27777778;
2003;01;Paraguay;8;2;293327.0;16721.0;4690801.0;228497.0;0.946069640829807;0.053930359170193;36665.875;8360.5;586350.125;114248.5
2003;01;Peru;4;3;0.0;43554.0;0.0;44845.0;0.0;1.0;0.0;14518.0;0.0;14948.333333333334
2003;01;Philippines;7;16;878.0;31100792.0;4575.0;269446203.0;0.000028229995366808277;0.9999717700046332;125.42857142857143;1943799.5;653.5714285714286;16840387.6875
2003;01;Qatar;2;6;0.0;45032.918;0.0;106366.8;0.0;1.0;0.0;7505.486333333333;0.0;17727.8
2003;01;Rep. of Korea;8;33;52087.0;609901681.0;68313.0;6124376455.0;0.00008539499669096232;0.9999146050033091;6510.875;18481869.12121212;8539.125;185587165.3030303
2003;01;Rep. of Moldova;2;4;37489.0;871324.0;242520.0;17375121.0;0.0412505102809929;0.9587494897190071;18744.5;217831.0;121260.0;4343780.25
2003;01;Russian Federation;36;8;1800471440.0;5122319.0;31433515153.0;138348060.0;0.9971630833489162;0.0028369166510837504;50013095.55555555;640289.875;873153198.6944444;17293507.5
2003;01;Rwanda;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Saint Helena;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Saint Kitts and Nevis;0;4;0.0;68104.0;0.0;196233.0;0.0;1.0;;17026.0;;49058.25
2003;01;Saint Lucia;0;4;0.0;30776.0;0.0;84163.0;0.0;1.0;;7694.0;;21040.75
2003;01;Saint Vincent and the Grenadines;0;4;0.0;13273.0;0.0;7721.0;0.0;1.0;;3318.25;;1930.25
2003;01;Samoa;0;3;0.0;227329.0;0.0;0.0;0.0;1.0;;75776.33333333333;;0.0
2003;01;Saudi Arabia;4;19;372534.0;7654674.0;594000.0;14706000.0;0.04640891328591461;0.9535910867140854;93133.5;402877.5789473684;148500.0;774000.0
2003;01;Senegal;2;7;19467.0;4435413.0;12104.0;18548366.0;0.004369814675142765;0.9956301853248573;9733.5;633630.4285714285;6052.0;2649766.5714285714
2003;01;Serbia and Montenegro (...2005);8;5;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Seychelles;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Sierra Leone;3;3;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Singapore;24;22;5521756.0;8090619.0;30479548.0;19387621.0;0.40564236586194546;0.5943576341380545;230073.16666666666;367755.4090909091;1269981.1666666667;881255.5
2003;01;Solomon Isds;10;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Somalia;3;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;South Africa;47;21;9217272.0;4923887.0;0.0;0.0;0.6518045656653744;0.34819543433462563;196112.17021276595;234470.80952380953;0.0;0.0
2003;01;Sri Lanka;5;5;1380212.0;52392.0;0.0;0.0;0.9634288330899536;0.03657116691004632;276042.4;10478.4;0.0;0.0
2003;01;Sudan (...2011);2;5;0.0;150653.97400000002;0.0;661101.0;0.0;1.0;0.0;30130.794800000003;0.0;132220.2
2003;01;Suriname;5;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Switzerland;18;17;105517170.244;20738929.380000006;1140016845.004;267205639.0;0.83573918850842;0.16426081149157998;5862065.013555556;1219937.0223529416;63334269.166888885;15717978.764705881
2003;01;Syria;6;5;120022.0;46688989.0;403488.0;22777925.0;0.002564078954797827;0.9974359210452022;20003.666666666668;9337797.8;67248.0;4555585.0
2003;01;Tajikistan;0;3;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Thailand;13;25;11570.0;99906220.0;0.0;0.0;0.00011579519522999859;0.99988420480477;890.0;3996248.8;0.0;0.0
2003;01;Timor-Leste;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Togo;6;1;107372.0;0.0;1899685.0;0.0;1.0;0.0;17895.333333333332;0.0;316614.1666666667;0.0
2003;01;Tonga;2;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Trinidad and Tobago;7;4;41994.0;850968.0;48457.0;2687991.0;0.04702775706021085;0.9529722429397891;5999.142857142857;212742.0;6922.428571428572;671997.75
2003;01;Tunisia;2;9;0.0;5313271.0;0.0;17097983.0;0.0;1.0;0.0;590363.4444444445;0.0;1899775.888888889
2003;01;Turkmenistan;0;3;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Turks and Caicos Isds;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Tuvalu;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Türkiye;14;26;212196.0;98830594.0;839478.0;879999355.0;0.0021424679171497493;0.9978575320828502;15156.857142857143;3801176.6923076925;59962.71428571428;33846129.038461536
2003;01;USA;80;57;1219619956.0;204019669.0;0.0;0.0;0.8566914931157525;0.14330850688424748;15245249.45;3579292.4385964912;0.0;0.0
2003;01;Uganda;4;4;8244.0;281599.0;2228.0;5077.0;0.028442984650310685;0.9715570153496893;2061.0;70399.75;557.0;1269.25
2003;01;Ukraine;20;9;86839780.0;6475300.0;1548518224.0;96810565.0;0.9306082146636964;0.06939178533630364;4341989.0;719477.7777777778;77425911.2;10756729.444444444
2003;01;United Arab Emirates;8;13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;United Rep. of Tanzania;19;2;2988328.0;3321.0;26375994.0;204.0;0.9988899098791335;0.0011100901208664518;157280.42105263157;1660.5;1388210.2105263157;102.0
2003;01;United States Minor Outlying Islands;2;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
2003;01;Uruguay;14;4;47317557.0;116050.0;1097347248.0;1259480.0;0.9975534224078721;0.002446577592127877;3379825.5;29012.5;78381946.28571428;314870.0
2003;01;Uzbekistan;2;2;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Vanuatu;2;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Venezuela;5;1;471360.0;7480.0;8873632.0;19958.0;0.984378915712973;0.015621084287026982;94272.0;7480.0;1774726.4;19958.0
2003;01;Viet Nam;10;36;2008915.0;114264556.0;0.0;0.0;0.017277500901301895;0.9827224990986981;200891.5;3174015.4444444445;0.0;0.0
2003;01;Wallis and Futuna Isds;0;1;0.0;4123.0;0.0;14688.0;0.0;1.0;;4123.0;;14688.0
2003;01;Western Sahara;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2003;01;Yemen;1;1;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2003;01;Zambia;4;2;111952.0;23383.0;328654.0;90818.0;0.8272213396386744;0.1727786603613256;27988.0;11691.5;82163.5;45409.0
2003;01;Zimbabwe;8;2;375379.73;0.0;4363404.0;0.0;1.0;0.0;46922.46625;0.0;545425.5;0.0
2004;01;Afghanistan;2;3;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
2004;01;Albania;1;2;21523.0;187766.0;80500.0;472379.0;0.10283865850570265;0.8971613414942974;21523.0;93883.0;80500.0;236189.5
2004;01;Algeria;2;4;17143.0;4642357.0;44201.0;13839650.0;0.003679150123403799;0.9963208498765962;8571.5;1160589.25;22100.5;3459912.5
2004;01;American Samoa;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Andorra;1;1;44477.0;3045.0;1585040.0;3329.0;0.9359244139556416;0.0640755860443584;44477.0;3045.0;1585040.0;3329.0
2004;01;Angola;5;6;0.0;253386.261;0.0;603586.0;0.0;1.0;0.0;42231.0435;0.0;100597.66666666667
2004;01;Anguilla;0;1;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Antigua and Barbuda;0;3;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Argentina;11;5;1862851.0;101359.0;39695751.0;196401.0;0.9483970654868878;0.05160293451311214;169350.0909090909;20271.8;3608704.6363636362;39280.2
2004;01;Armenia;2;2;68919.0;82971.0;683496.0;756500.0;0.4537428402133123;0.5462571597866878;34459.5;41485.5;341748.0;378250.0
2004;01;Aruba;0;3;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Australia;25;15;62536426.0;688052.0;1090482114.0;1038167.0;0.9891173162394477;0.010882683760552361;2501457.04;45870.13333333333;43619284.56;69211.13333333333
2004;01;Azerbaijan;2;4;0.0;389588.0;0.0;7259020.0;0.0;1.0;0.0;97397.0;0.0;1814755.0
2004;01;Bahamas;2;2;0.0;599917.0;0.0;154073.0;0.0;1.0;0.0;299958.5;0.0;77036.5
2004;01;Bahrain;3;7;8444.0;91576.0;40900.0;107744.0;0.08442311537692461;0.9155768846230754;2814.6666666666665;13082.285714285714;13633.333333333334;15392.0
2004;01;Bangladesh;1;13;115523.0;35457967.0;0.0;0.0;0.003247446342768168;0.9967525536572318;115523.0;2727535.923076923;0.0;0.0
2004;01;Barbados;0;6;0.0;315605.0;0.0;387941.0;0.0;1.0;;52600.833333333336;;64656.833333333336
2004;01;Belarus;7;3;48069500.0;4484800.0;1380333663.0;66090439.0;0.9146635004176632;0.08533649958233674;6867071.428571428;1494933.3333333333;197190523.2857143;22030146.333333332
2004;01;Belize;3;1;78125.0;1314.0;103737.0;1132.5;0.9834590062815494;0.016540993718450636;26041.666666666668;1314.0;34579.0;1132.5
2004;01;Benin;4;1;7119.0;0.0;23540.0;0.0;1.0;0.0;1779.75;0.0;5885.0;0.0
2004;01;Bermuda;0;2;0.0;0.0;0.0;0.0;;;;0.0;;0.0
2004;01;Bhutan;1;0;0.0;0.0;0.0;0.0;;;0.0;;0.0;
